video_id,title,description,tags,channel,query_used,label,trust_level
439kXpzAdpg,Everything About EARTH | Best Facts About Earth | Dr Binocs Show | Peekaboo Kidz,"Earth Day | Formation Of The Earth | How Was Earth Formed? | Earth Formation Explained | Solar System | Space Video | Stay Safe | Best Kids Show | Dr Binocs Show | Dr Binocs | Peekaboo Kidz

Hey kids, in this video, Dr Binocs will explain, EARTH | Formation Of Earth | Facts About Earth | Dr Binocs Show | Peekaboo Kidz

Make sure you watch the whole video to know all the answers to your curious questions!

Leave your ideas, suggestions and questions for Dr. Binocs at this Email Id: peekabookidzfe",solar system asteroids fun science best kids videos videos for kids best educational videos fun learning videos for children learning videos for kids preschool learning videos physics The Dr. Binocs Show Peekaboo Kids astronomy for kids science videos binocs show earth video how was earth formed formation of earth how was moon formed earth formation explained earth surface everything about earth earth structure life on earth,Peekaboo Kidz,handpicked_neutral,Neutral,handpicked
lJ7HkZhzIsI,ABC Phonics Song | Letter Sounds with Peppa Pig | ABC Phonics Song for Children | Kids Songs,This Phonics Song is a fun way to teach kids the sounds of the alphabet. Sing along and enjoy this educational song! First we ...,,Peppa Pig - Nursery Rhymes and Kids Songs,phonics for kids learning,Educational,auto_labeled
IiTcrtr0i6E,TEN Little DINOSAURS +More Nursery Rhymes and Kids Songs | Little Baby Bum,"Roar! 10 Little dinosaurs are here and it's time to count them all! Dinosaurs come in all types of colors, shapes and sizes and with ...",,Little Baby Bum - Nursery Rhymes & Kids Songs,nursery rhymes for toddlers,Educational,manually_labeled
lL_wq6jmbpg,Organize Your Space / Organization Lesson for Kids,"Are you trying to get organized? Are you trying to inspire your children, family, or your students to straighten up their space? Milo and his friend must work together to get organized! Have fun learning about organization with your students or your children with this enjoyable story! 

Organizational tips taught in this lesson:
1) Clean up trash.
2) Use containers to hold smaller items.
3) Donate unused items.
4) Don't keep food in your room or backpack.

Created by a teacher, designed for elem",Getting organized organization for kids lesson on organization kids get orgainized declutter decluttering and organizing kindergarten organization classroom organization brainpop organization,Miss Dahlman's World,handpicked_neutral,Neutral,handpicked
5EPPBDdhe6o,The Worm with 4 Nobel Prizes,"This tiny worm helped scientists map every cell, trace the first brain connectome, light up genes, and unlock powerful genetic tools. With four Nobel prizes linked to it, C. elegans quietly changed science forever.

#kurzgesagt
#inanutshell #kurzgesagt_inanutshell #learnwithshorts #science #nobelprize #nobelprizewinner 

Sources & further reading: 
https://sites.google.com/view/kgs-tiktok-sources

Follow us for more sciencey content! 🦆

OUR CHANNELS
▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀
German:        http",kurzgezagt kurzgesatg kurzgsagt kurzgessagt kurzgesagtz kurzgazagt kurzgesaagt curzgesagt kurzgesakt kurzgesaht kurzgesgat kurzgessat krzgesagt kurgesagt kurzgesaght kurtzgesagt kurzgsat kurzsagt kurz kurg kurs kuzz curz krz kurzz kurzt kurzg kgs ksg kgz kszt krgs kzgs kzs krs,Kurzgesagt – In a Nutshell,handpicked_educational,Educational,handpicked
ZTc991t51d4,Vlad and Niki Cooking and playing with Mom - Funny stories for children,Children learn to cook and play with their mother. Funny stories for children,,Vlad and Niki,handpicked_overstimulating,Overstimulating,handpicked
NrX9To4bjFk,Learn to Count with Max the Glow Train and Team | The Amazing Water Adventure,Max the Glow Train and his friends wash fruits and vegetables and then start counting them. Bubble the Robot is very interested in ...,,coilbook™ | Learning For Children,kids educational videos,Educational,manually_labeled
S84fcGdEULk,Counting Up To 20 | Count Along With The Roundabouts! | Super Simple Songs,"Get the Super Simple App!  ► http://bit.ly/TheSuperSimpleApp
Counting is easy and fun with the Roundabouts and their bug friends. 🎶 Counting up to twenty. It’s not so hard to do. Counting up to twenty. I like to count with you. 🎶

PARENTS AND TEACHERS: Thank you so much for watching Super Simple Songs with your families and/or students. Here are some other places to find great Super Simple content:

► SUPER SIMPLE APP -- http://bit.ly/TheSuperSimpleApp Be the first to watch new Super Simple vide",kids songs songs for kids nursery rhymes super simple songs counting songs for kids counting 20 twenty counting to 20 preschool preschool songs counting song count along numbers practice numbers for kids kindergarten song daycare cute kids song super simple roundabouts the roundabouts parents fun for kids for kids super simple learning children's music songs for school classroom songs fun and learning english language kids activities teaching,Super Simple Songs - Kids Songs,handpicked_educational,Educational,handpicked
i5WXGIKA7Mk,How To Draw An Eyeshadow Kit,"How To Draw an Eyeshadow Kit! ✨   Hey, art friends! Today, Olivia and I are drawing a cute eyeshadow kit! This is a fun ...",,Art for Kids Hub,children drawing tutorial,Neutral,auto_labeled
-2HaMKXKinY,Building Squares from Odd Numbers 2: In words,"Here is how the relationship between odd numbers and squares sounds when it is written in words, instead of symbols.",odd number squares fibonacci mathtv mckeague algebra,MathTV,handpicked_educational,Educational,handpicked
9uBVjInPr4I,#plushtoys #adorablecuteplushies #animal #toys #cuddlycreatures #plushies #kawaii,,,Adorable Cute Plushies,handpicked_overstimulating,Overstimulating,handpicked
LqdZxKF_-IU,How to draw a pinki sprunki | Step by step drawing for kids #art #sprunki #pinki #color #trending,How to draw a pinki sprunki | Step by step drawing for kids.,,ArtTime Ideas,children drawing tutorial,Neutral,auto_labeled
MUt7D82PNhI,Baby Shark Dance and more! | Baby Shark Songs for Kids | Compilation | Pinkfong Baby Shark,[NEW CHANNEL] Subscribe Bebefinn - Nursery Rhymes & Kids Songs ...,,Baby Shark - Pinkfong Kids’ Songs & Stories,baby shark challenge kids,Overstimulating,auto_labeled
7-wvbPBzZ94,Dora tries spicy enoki mushroom 🍄 #shorts,"Roblox: https://www.roblox.com/users/25622975... USE STARCODE ""DORA"" --------- DISCORD: https://discord.gg/UKjNy3tgGf ...",,Junell Dominic,kids gaming loud reaction,Overstimulating,auto_labeled
3CwA8kr5_UM,ASMR 40 Minutes SPONGEBOB SquarePants Mega Collection Mystery Unboxing Toy Surprise!! No Talking,https://youtu.be/p-jQXQ0coGk?si=fSIRLN1hJFKClEFo ✓ https://youtu.be/hNQZ_W-Mvws?si=XSqpsW5gq9yEOMa7 SpongeBob ...,,CoolToys,kids toy unboxing fast,Overstimulating,auto_labeled
cxcEbpBvsHw,WATER FLOW FROM MOUNTAIN #shorts,water flow from mountain🗻,mountain status nature🌿🍃 status nature status waters flow earth stat status,MAGIC NOTICE,handpicked_neutral,Neutral,handpicked
XCvGItdfCl0,😡 Managing BIG Emotions with OmoBerry: Learning Videos on YouTube #socialemotionallearning,Ready. Set. Learn! Visit the OmoBerry channel on YouTube for more exciting learning videos on youtube and other educational ...,,OmoBerry,kids educational videos,Educational,manually_labeled
Scd2e8roNK4,"THE FREAKIEST CREATURES! | Frog, Bear, Jellyfish AND MORE! | Nat Geo Kids Compilation | @natgeokids","Discover the world’s craziest animals with this video series by National Geographic Kids. Listen in as Mother Nature explains why some creatures have some super-freaky traits—like see-through skin and super long tongues!

00:00 Glass Frog - Ninja Frog Kicks Bugs
Reticulated glass frog fathers protect their babies with ninja moves. Find out what else makes the reticulated glass frog so freaky in this episode of Freaky Creatures!

01:18 Humboldt Penguin - Penguins Step on Sea Lions
Humboldt pengui",The Freakest Creatures Frog Bear Jellyfish Nat Geo Kids Compilation World’s Craziest Animals Compilation National Geographic Kids Mother Nature Animal Creature Freaky Traits Tongues Ninja Frog Penguin Sea Lion Mantis Shrimp Peacock Grizzly Bears Punch Meal Birds Tail Feathers Giants Termite Million Eggs Nectar Vampire Bat Hairy Frogfish Fishing Popcorn Fish Wild Animal,Nat Geo Kids,handpicked_neutral,Neutral,handpicked
rznC52oPBuY,How To Draw A Cute Cat Unicorn,"Today, Hadley and I are learning how to draw a cute cat unicorn! We hope you and your kids have a lot of fun following along with ...",,Art for Kids Hub,children drawing tutorial,Neutral,auto_labeled
Dx3RpXdJw2k,Electricity for Kids | What is Electricity? Where does Electricity come from?,"NOTE: We would like to correct an error in this video. Birds do not get electrocuted when resting on power lines because there is no path to ground. Electricity has to flow from a place of high potential to low potential to electrocute. If a bird were to touch the line and some grounded metal of some kind, they could be shocked.

Hello Teachers and Parents! In this video we will learn all about electricity.  Your student(s) will learn about lightning, power plants, Direct Current (DC) and Altern",Electricity for kids introduction to electricity what is electricity what is electricity for kids electricity where does electricity come from when was electricity discovered what is an insulator what is a conductor All about electricity Electricity facts for kids where does lightning come from introduction to lightning Learn Bright,Learn Bright,handpicked_neutral,Neutral,handpicked
vnHeV9sEBZU,😮 unexpected troll in roblox,😮 unexpected troll in roblox (again) hacker vs pro troll tower clutch wallhop survived iq clutch #shorts #roblox #robloxshorts,,Banksy,handpicked_overstimulating,Overstimulating,handpicked
_0Qs19OZnIU,🔴LIVE | Dodo&#39;s Football Training | Good Habits | Useful Story | Kids Cartoon | Sheriff Labrador,Subscribe for new videos every week! https://www.youtube.com/channel/UCXIvAXVdbUDzIFhVwB9RR-g?sub_confirmation=1 ...,,Sheriff Labrador - Kids Cartoon,children cartoon episodes,Educational,manually_labeled
aY_JqmBlsCE,Musical Instruments Song | CoComelon Nursery Rhymes &amp; Kids Songs,Come join the animal band and learn all about different types of musical instruments and the sounds that they make! March along ...,,Cocomelon - Nursery Rhymes,children's music videos,Neutral,manually_labeled
So_vIK-LEro,Piratey Adventures with Alphablock R  | Learn to Read and Spell for Kids | Alphablocks,"Arr me harty! Sail the seven seas with Alphablock R and learn some spell-binding words! 

#alphablocks #spellingforkids #readingforkids #phoneticsforkids #phonics #phonetics #awesomealphabet #alphabet #compilation #pirates #alphablockr

Subscribe for more Alphablocks Content: https://www.youtube.com/c/officialalphablocks?sub_confirmation=1

Official website;
https://www.learningblocks.tv/alphablocks/home

For more, download the official Alphablocks apps;
https://www.learningblocks.tv/alphablocks",alphablocks alpha blocks learn to read learn to spell phonics for kids cartoons for kids kids cartoons letter sounds alphabet learn english reading kids learning videos learn the alphabet writing for preschool writing for kindergarten spelling for preschool spelling for kindergarten reading for preschool reading for kindergarten a to z abcde abcdefghijklmnopqrstuvwxyz,Alphablocks,handpicked_educational,Educational,handpicked
6B1riiwISU4,Dogs for Kids - Facts and Information about Dogs for Children - All about Dogs | Dog Videos,"Dogs for kids: This dogs video compilation will help you learn interesting facts about dogs. Subscribe to Kiddopedia channel for more videos: →  https://goo.gl/O1jdcO

This educational video for kids will help to learn about dogs as well as showing some interesting information about dogs for children. We also included various high-quality dog videos, so that you can learn all about dogs. 

Dogs are one of the most popular pets for children. More than 35 interesting dog facts will make you an exp",dogs for kids dogs for children dog for kids dog for children dog facts dog videos dogs dog animals puppies dog facts for kids facts about dogs facts about dogs for kids facts about dogs for kindergarten information about dogs all about dogs learn about dogs dogs 101 kiddopedia animal facts pets farm animals dogs for babies dogs animals for children dog facts 101 animals for kids animals for children labrador retriever learn animals,Kiddopedia,handpicked_neutral,Neutral,handpicked
Z9W2Sv5qVm8,@Numberblocks- Build Your Own Blockzee! | Numberblocks Crafts 🖍️ | Learn to Count,"NUMBERBLOCKS SEASON 5 IS HERE - https://bit.ly/31rP18T

For more, download the official Numberblocks apps;
https://www.learningblocks.tv/numberblocks/apps

Now you can build your very own Blockzee at home! Get crafting and counting!

As seen on CBeebies! Watch Numberblocks full episodes on BBC iPlayer: https://bbc.in/2ZHvNtl 
Subscribe for more Numberblocks: https://goo.gl/rF32S8
Visit the Numberblocks on;
Twitter: @numberblocks
Facebook: facebook.com/numberblocks/
Instagram: @numberblocks

We a",number blocks numberblocks numberblocks full episodes numberblocks episodes cbeebies learn to count learn maths maths for kids learning cartoons for kids cartoons for kids basic maths sums for kids easy sums alphablocks numbers for kids count to ten count to five crafts for kids arts and crafts numberblocks crafts blockzilla numberblocks blockzilla,Numberblocks,handpicked_educational,Educational,handpicked
