video_id,title,description,tags,channel,query_used,label,trust_level
xZlYwSZHdM0,How to Make a Pet Tornado | Science Max #shorts,"SUBSCRIBE FOR MORE SCIENCE ▶ https://youtube.com/@ScienceMax?feature=shared
 
CHECK OUT OUR WILDEST EXPERIMENTS ▶ https://youtube.com/playlist?list=PLY2vSQEVraKC7MTRY7duSQdfjA33GHnHV&feature=shared
 
WATCH OUR 'MINI MAX' EXPERIMENTS HERE ▶ https://youtube.com/playlist?list=PLY2vSQEVraKBlc8fX1L1ewBdJO6lEtfSH&feature=shared
 
ENJOY THE ENTIRE SEASON 1 COLLECTION ▶ https://youtube.com/playlist?list=PLY2vSQEVraKDpCbiW_2YFlR3ygJEa0Lk7&feature=shared

Have you ever done a science experiment and wonder",Science Max Experiments Science Awesome experiments Home experiments educational science max experiments at large science experiments extreme science science for everyone interesting experiments science education learning from home home school,Science Max - Scholastic,handpicked_educational,Educational,handpicked
y8kneKeNyCI,Belly Button Song Dance! Learn about the Body! CoComelon #Shorts,"On my belly, on my belly there's a belly button! Let's sing and dance with JJ, Cody and Nina as we learn about the body!",,Cocomelon - Nursery Rhymes,children's music videos,Neutral,manually_labeled
JpXjTQJXmVY,@Numberblocks- Meet Number Ten | Learn to Count | Meet the Numberblocks,"As seen on CBeebies! Watch Numberblocks full episodes on BBC iPlayer: https://bbc.in/2ZHvNtl 
Subscribe for more Numberblocks: https://goo.gl/rF32S8
Meet Numberblock Ten! Each block has their own special song to sing - today is the Number Ten!
We are the Numberblocks! Little blocks with big ideas, having a ton of number fun. Learn how to add, subtract and count the fun and educational way! In this educational CBeebies cartoon for kids, children can learn how to count with basic maths sums, using",number blocks numberblocks numberblocks full episodes numberblocks episodes cbeebies learn to count learn maths maths for kids learning cartoons for kids cartoons for kids basic maths sums for kids easy sums alphablocks numbers for kids count to ten count to five number 10 meet the numberblocks meet number 10,Numberblocks,handpicked_educational,Educational,handpicked
VdzzE20zQC8,The Shapes Song | Nursery Rhymes | Nursery Rhymes With Lyrics,"VISIT OUR OFFICIAL WEBSITE : https://www.uspstudios.co/
WATCH KIDS TV VIDEOS ON OUR WEBSITE TOO : https://www.uspstudios.co/creation/channel/oh-my-genius/5/

Follow us on
FACEBOOK: http://vid.io/xqRt
GOOGLE+: http://vid.io/xqRr
TWITTER: http://vid.io/xqRp
Check out our new Nursery Rhymes Songs Compilation video here: http://vid.io/xqVD

Learn the common and most widely used shapes in this interactive shapes song.
""We are shapes you can see us every where
I'm a square I'm square 
u can see me eve",shapes shape shapes for children shapes for kids all shapes shape train shape song shape song for children shape song with lyrics the shapes song shapes rhymes shapes song shapes and colors shapes train circle square the shape train shapes songs for children triangle oval rhymes song songs learn learning kids childrens baby babies rhyme nursery for children toddler infant infants 3d 3 d train trains preschool kindergarten pre school 2d preschoolers teach,Oh My Genius - Nursery Rhymes And Kids Songs,handpicked_educational,Educational,handpicked
g6_iSn3g8Jk,Mix- TOP3 Baby Shark Songs for KidsㅣBebefinn Nursery Rhymes Compilation,Subscribe and watch full version of the songs uploaded every week. ☆ YouTube Channel: ...,,Bebefinn - Nursery Rhymes & Kids Songs,baby shark challenge kids,Overstimulating,auto_labeled
71h8MZshGSs,ABC Song + More Nursery Rhymes &amp; Kids Songs - CoComelon,"Subscribe for new videos every week! https://www.youtube.com/c/Cocomelon?sub_confirmation=1 A new compilation video, ...",,Cocomelon - Nursery Rhymes,nursery rhymes for toddlers,Educational,manually_labeled
mlkdEYCtmA8,"SHEEP VIDEOS FOR KIDS - Facts about Sheep for Children, Preschoolers and Kindergarten","Sheep videos for kids: Here is an educational video about sheep for children. Our video will help preschoolers and children in kindergarten interesting sheep facts. Check out this excellent bedtime story of five little sheep → https://amzn.to/2Pc7m2j (*)

#sheep #animalsforkids #animalsforchildren

Subscribe to Kiddopedia channel for more videos: →  https://goo.gl/O1jdcO

We also included various high-quality sheep videos, so that you can learn all about sheep. Sheep are one of the most popular ",sheep videos for kids sheep for kids sheep for babies sheep for kindergarten sheep for children sheep animals for children sheep videos for children sheep facts for kindergarten sheep facts for preschoolers sheep facts and information sheep facts for children learn about sheep sheep videos hd sheep videos kids kiddopedia animal facts farm animals animals for kids animals for children sheep facts sheep all about sheep for kids,Kiddopedia,handpicked_neutral,Neutral,handpicked
QdtdmX8reOk,How to Be Mindful in Everyday Life #shorts,"5 Ways to Be Mindful in Everyday Life #shorts 

#howtobemindful #mindfulness #mindfulliving #mindful 

Follow me👇🏼
Instagram: https://bit.ly/3v3nSal
TikTok: https://bit.ly/3yyXbMe
Facebook: https://bit.ly/3mauwIA

🧘🏻‍♀️  My top health/wellness products | https://amzn.to/3gMcM1B

🥗  Plan To Eat is the meal planning app I use, get a free 45 dial trial using this link: https://bit.ly/3oRn1pD

📍 Banish is what I use to heal my acne scars: http://bit.ly/2Lxkgu7
Use code VANESSAE at checkout to save💰
",how to be mindful ways to be mindful everyday practice mindfulness how to practice mindfulness in everyday life how to practice mindfulness how to be mindful in everyday life how to mindfulness mindfulness in everyday life how to live mindfully mindfulness be mindful mindfulness exercises for everyday life everyday mindfulness how to be mindful throughout the day how to be more mindful mindful living being mindful practicing mindfulness mindfulness practice,iamvanessae,handpicked_neutral,Neutral,handpicked
3CwA8kr5_UM,ASMR 40 Minutes SPONGEBOB SquarePants Mega Collection Mystery Unboxing Toy Surprise!! No Talking,https://youtu.be/p-jQXQ0coGk?si=fSIRLN1hJFKClEFo ✓ https://youtu.be/hNQZ_W-Mvws?si=XSqpsW5gq9yEOMa7 SpongeBob ...,,CoolToys,kids toy unboxing fast,Overstimulating,auto_labeled
ybt2jhCQ3lA,Color (color mixing & rainbow colors) - Kids vocabulary - English educational video,"http://www.youtube.com/user/EnglishSingsing9
Kids vocabulary - Color - colour - color mixing - rainbow colors - Learn English for kids - English educational video

This ""Kids Vocabulary"" category has been grouped thematically. 
We hope you enjoy studying with our channel videos.
Have fun and subscribe to our channel. Then, you can find some more various English educational animation videos.

★ Subscribe us on YouTube: http://goo.gl/gDa963


-- Title: Color --

red
The color is red.

blue
The col",English Singsing ESL program for kids for ESL learners learning English English study English for kids English animation English cartoon English story kids animation English educational video English education kids education ESL education ESL EFL kids vocabulary kids word vocabulary words kids words ESL vocabulary ESL vocab kids vocab English vocab English words color color mixing mixture color rainbow rainbow colors colour,English Singsing,handpicked_educational,Educational,handpicked
r8eonebjOoU,Happy New Year 2026 + If You're Happy and You Know IT - Kids Songs and Nursery Rhymes - LooLoo Kids,"📢Listen on SPOTIFY - http://listento.loolookids.com/bestofloolookids  ​📢𝐃𝐨𝐰𝐧𝐥𝐨𝐚𝐝 𝐨𝐮𝐫 𝐦𝐮𝐬𝐢𝐜 𝐚𝐩𝐩: http://onelink.to/looloo

Welcome the New Year 2026 with joyful kids songs and nursery rhymes from LooLoo Kids! 🎉
Sing, clap, stomp, and dance along to “If You’re Happy and You Know It”, one of the most popular children’s songs, now in a colorful, festive New Year celebration made especially for babies, toddlers, and preschoolers.

This fun and educational kids video is perfect for:
👶 Babies and toddl",kids songs nursery rhymes if you're happy and you know it happy new year 2026 new year songs for kids kids new year song baby songs songs for kids children songs toddler songs preschool songs kids videos videos for kids sing along songs for kids kids music children's music nursery rhymes for babies baby music kids entertainment family friendly videos new year celebration kids loo loo kids looloo kids songs kids dance songs happy songs for kids,LooLoo Kids - Nursery Rhymes and Children's Songs,handpicked_overstimulating,Overstimulating,handpicked
fKigjAnJrjg,The Magic Magnet | Funny Stories | Safety Rules for Kids | Sheriff Labrador,Subscribe for new videos every week! https://www.youtube.com/channel/UCXIvAXVdbUDzIFhVwB9RR-g?sub_confirmation=1 ...,,Sheriff Labrador - Kids Cartoon,children cartoon episodes,Educational,manually_labeled
rtAwdYTjNhY,Quick Quiz! Who's Larger? Male or Female Hammerhead Sharks?🦈🦈  | 5 Minute Stories | @natgeokids,"Available soon on Disney+
https://www.disneyplus.com/whats-on/5-minute-stories

➡ Subscribe: https://www.youtube.com/@natgeokids

About National Geographic:
Nat Geo Kids is the ultimate destination for fun, educational videos for kids who love to explore. Discover awesome animal facts, cool science experiments, funny pets, and mind-bending mysteries about Earth and Space in weird, wild, and wacky family-friendly videos made just for curious kids like you!

Quick Quiz! Who's Larger? Male or Femal",National Geographic Nat Geo Kids Kids video Animals Lover National Geographic Kids Nat Geo book series Young Readers 5-Minute Story Read Aloud kids books read aloud Quick Quiz books read aloud kids book learn English 5 Minute Story Kids Vocabulary Fun Facts 5 Minute Stories Book Read Along Educational videos Family Friendly stories books Shark Bizarre Shark Hammerhead Shark 5 Minute Stories Male Female Hammerhead Marine Life Ocean Creature short,Nat Geo Kids,handpicked_educational,Educational,handpicked
x5Udg77RMeY,Baby Shark Dance and more | +Compilation | Baby Shark Swims to the TOP | Pinkfong Songs for Children,Pinkfong Sing-Along Movie 3: Catch the Gingerbread Man - In Cinemark September 9 (USA Only) ⭐️ Get your ticket HERE: ...,,Baby Shark - Pinkfong Kids’ Songs & Stories,baby shark challenge kids,Overstimulating,auto_labeled
G0UvPm09u_s,How To Draw A Cool Cartoon Girl | Step by step drawing for kids,"How To Draw a Cute Rainbow Girl | Step by step drawing for kids #shorts #kids nastya, peppa pig, cocomelon, barbie, maria clara ...",,ArtTime Ideas,children drawing tutorial,Neutral,auto_labeled
FNYBQsay_Ek,The Three Little Pigs – 🐷🐷🐷 Read aloud of the classic tale about the value of hard work!,"Follow along with ""The Three Little Pigs"" as they venture out and learn about the value of hard work as they fend against a big bad wolf that just wants to huff and puff and blow their house down! 

Illustrated by Giuseppe Di Lernia
Written and retold by Clare Lloyd

📚 If you enjoyed this story, build your bookshelf strong with this timeless tale by buying it here: https://amzn.to/3m2qCBp
Your purchase supports the author, illustrator, and our channel!

🐺 For more stories with the big bad wolf, ",three little pigs big bad wolf kids books read aloud childrens bed times stories childrens books childrens book read aloud books with moral lesson books with moral for toddlers fairytale fairy tail classic books books for kids read aloud huff and puff house of bricks house of straw house of sticks blow your house down classic story for kids classic stories read aloud classic stories for kids reading time not by the hair of my chinny chin chin hard work,Buddy Son Storytime,handpicked_neutral,Neutral,handpicked
75p-N9YKqNo,The ABC Song,"It's the classic ABC song with big and small letters.
Arranged and performed by A.J. Jenkins.
Copyright 2010 A.J.Jenkins/KidsTV123: All rights reserved.
For a NEW HD Version of this video -  https://youtu.be/DL0MZSQQOn8
For MP3s, worksheets and much more:
http://www.KidsTV123.com

Kids songs song for children

https://open.spotify.com/artist/0zC8dOCRSyLAqsBq99du1f
https://music.youtube.com/channel/UC0EqNhs_ejTB7_EgTZzpixA
https://music.apple.com/gb/artist/kids-tv-123/1439675517
https://music.ama",abc song songs for children alphabet kidstv123 kids tv 123 children's letters english ABCの歌 video こどものうた baby babies kindergarten anime animation teach your child toddlers abc song preschool alphabet song,KidsTV123,handpicked_educational,Educational,handpicked
VbE76X39mtk,Wheels On The Bus - Shapes In The City #shorts #kidsvideo #learning #toddlers #hooplakidz,"Elly is going to collect all the SHAPES in her awesome wooden truck. Join her and be a part of her journey as she explores the city, finds her favorite shapes and learns all about them! But what happens after she finds all the shapes? MAGIC! ? Let's learn the names of SHAPES with Elly! Get on board and let's go for a long drive with KidsCamp!

#hooplakidznurseryrhymes #hooplakidzclassics #nurseryrhymes 

Listen to Other HooplaKidz Songs:

HooplaKidz Nursery Rhymes - The Complete Collection
short",wheels on the bus shorts shapes in the city learn shapes with bus learn colors with shapes kids learning video toddler learning video kids videos learning videos for kids kidscamp learning videos kids animation kids entertainment videos for kids kids education preschool annie and ben hooplakidz hooplakidz nursery rhymes,HooplaKidz - Official Nursery Rhymes Channel,handpicked_educational,Educational,handpicked
